,FG,FGA,FGApred,Error,PercentageError,RsquaredU,RsquaredT
52,1.0,2.8,2.485894243467189,0.3141057565328107,11.218062733314667,0.09866242628704935,18.388859501661923
53,4.0,9.4,8.695602709087233,0.7043972909127678,7.493588201199658,0.49617554344524645,5.3443112783117686
54,3.7,8.5,8.074631862525226,0.42536813747477353,5.004331029114983,0.18093805237875785,1.9931133087686062
55,1.5,4.0,3.520845654403863,0.4791543455961369,11.978858639903422,0.2295888869036622,9.5371234610528
56,0.4,1.4,1.2439525503431805,0.15604744965681938,11.146246404058529,0.024350806544397578,32.355884882372564
57,2.1,6.2,4.762787347527872,1.4372126524721285,23.180849233421426,2.0655802084259713,0.7889407199360834
58,3.0,6.7,6.625699887213885,0.07430011278611559,1.1089569072554566,0.005520506760029497,0.1507173696822841
59,8.1,18.8,17.182204278767955,1.6177957212320457,8.605296389532157,2.617262995636715,137.16571229354037
60,2.2,6.5,4.969777629715207,1.5302223702847932,23.54188261976605,2.341580502520011,0.34600670978380405
61,3.2,7.0,7.039680451588554,0.03968045158855382,0.5668635941221974,0.0015745382382715636,0.007783359530004577
62,2.1,4.5,4.762787347527872,0.2627873475278717,5.839718833952704,0.06905719002073442,6.698900110799002
63,1.0,1.4,2.485894243467189,1.0858942434671892,77.56387453337067,1.1791663079951793,32.355884882372564
64,0.8,1.8,2.0719136790925194,0.2719136790925194,15.106315505139968,0.07393704887762963,27.965306202169522
65,1.0,2.0,2.485894243467189,0.4858942434671891,24.294712173359457,0.23609321583455206,25.890016862068
66,6.1,12.9,13.04239863502126,0.1423986350212605,1.1038653877617093,0.020277371255918154,33.77674782653518
67,0.9,1.8,2.2789039612798545,0.47890396127985446,26.605775626658577,0.22934900412953635,27.965306202169522
68,8.7,18.0,18.424145971891964,0.42414597189196357,2.3563665105109086,0.17989980547217835,119.06686965394644
69,5.6,8.7,12.007447224084586,3.307447224084587,38.01663475959296,10.939207140104841,2.5978239686670843
70,4.1,7.1,8.902592991274567,1.802592991274567,25.388633679923483,3.2493414921921913,0.00013868947924467687
71,0.7,1.4,1.8649233969051848,0.4649233969051849,33.20881406465607,0.2161537649898561,32.355884882372564
72,1.8,4.2,4.141816500965867,0.05818349903413278,1.38532140557459,0.00338531955985493,8.341834120951281
73,3.7,8.3,8.074631862525226,0.22536813747477424,2.715278764756316,0.050790797388848744,1.4684026488701276
74,4.2,9.1,9.1095832734619,0.009583273461901243,0.10531069738353015,9.183913024558062e-05,4.047245288464046
75,1.9,3.3,4.348806783153202,1.0488067831532017,31.782023731915203,1.099995668388167,14.350636151408121
76,5.6,13.8,12.007447224084586,1.7925527759154143,12.989512868952277,3.2132454544420574,45.047945796078345
77,2.5,6.6,5.59074847627721,1.0092515237227895,15.291689753375598,1.0185886381367724,0.23836203973304448
78,0.8,1.6,2.0719136790925194,0.47191367909251936,29.49460494328246,0.22270252051463735,30.120595542271033
79,8.8,19.8,18.6311362540793,1.1688637459206994,5.903352252124745,1.3662424565277693,161.5892655930328
80,0.7,2.0,1.8649233969051848,0.13507660309481517,6.753830154740759,0.018245688703634234,25.890016862068
81,0.6,1.4,1.65793311471785,0.2579331147178501,18.423793908417863,0.06652949166805161,32.355884882372564
82,5.3,11.9,11.386476377522584,0.5135236224774165,4.315324558633751,0.26370651084232816,23.153194527042775
83,2.6,6.6,5.797738758464545,0.8022612415354544,12.155473356597794,0.6436230996700087,0.23836203973304448
84,2.6,5.4,5.797738758464545,0.3977387584645449,7.365532564158237,0.15819611998491756,2.850098080342162
85,2.3,5.5,5.176767911902541,0.32323208809745907,5.876947056317438,0.10447898277584354,2.522453410291403
87,4.7,11.4,10.144534684398575,1.255465315601425,11.012853645626535,1.5761931586781859,18.59141787729657
88,2.3,5.2,5.176767911902541,0.023232088097459247,0.44677092495113935,0.0005397299173681077,3.565387420443682
89,5.0,10.5,10.765505530960578,0.26550553096057783,2.5286241043864557,0.07049318697065836,11.640219907753409
90,1.2,3.2,2.8998748078418584,0.3001251921581418,9.378912254941932,0.09007513096796155,15.11828082145888
91,3.1,5.3,6.832690169401219,1.532690169401219,28.918682441532432,2.349139155379137,3.197742750392923
92,2.0,3.7,4.555797065340537,0.8557970653405365,23.12965041460909,0.7323886170454744,11.48005747120508
93,1.5,3.5,3.520845654403863,0.0208456544038631,0.59559012582466,0.0004345413075252971,12.875346811306601
94,1.2,2.6,2.8998748078418584,0.29987480784185827,11.533646455456086,0.08992490037819142,20.144148841763435
95,5.1,7.1,10.972495813147912,3.8724958131479124,54.542194551379055,14.99622382284811,0.00013868947924467687
96,0.9,2.3,2.2789039612798545,0.021096038720145316,0.9172190747889268,0.0004450428496818704,22.92708285191572
97,1.3,3.1,3.1068650900291934,0.0068650900291933326,0.22145451707075267,4.7129461108929714e-05,15.90592549150964
98,1.8,4.3,4.141816500965867,0.15818349903413242,3.678686024049591,0.025022019366681372,7.774189450900523
99,9.7,20.9,20.49404879376531,0.4059512062346897,1.942350269065501,0.1647963818433996,190.76517422247437
100,9.0,19.9,19.04511681845397,0.8548831815460289,4.295895384653412,0.7308252540902607,164.14162092298196
101,3.1,7.6,6.832690169401219,0.7673098305987809,10.096181981562907,0.5887643761335298,0.26191533922544485
102,0.6,0.8,1.65793311471785,0.8579331147178499,107.24163933973124,0.7360492293294715,39.54175290267712
103,6.9,15.4,14.698320892519941,0.701679107480059,4.556357840779604,0.4923535698740122,69.08563107526616
104,1.8,5.1,4.141816500965867,0.9581834990341322,18.7879117457673,0.9181156178212929,3.953032090494444
105,4.1,9.4,8.902592991274567,0.49740700872543364,5.291563922610996,0.24741373232918362,5.3443112783117686
106,4.1,8.3,8.902592991274567,0.602592991274566,7.260156521380312,0.3631183131332292,1.4684026488701276
107,2.1,3.8,4.762787347527872,0.9627873475278719,25.336509145470316,0.9269594765597551,10.812412801154322
